,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
112409,41,Sim,4900.0,1225.0,4.0,1.0
112410,41,Sim,3800.0,1900.0,5.0,2.0
112411,41,Sim,2100.0,525.0,3.0,2.0
112412,41,Sim,3430.0,857.0,4.0,1.0
112413,41,Sim,7100.0,2366.0,6.0,2.0
112414,41,Sim,6900.0,862.0,4.0,2.0
112415,41,Sim,2100.0,1050.0,4.0,2.0
112416,41,Sim,2700.0,1350.0,4.0,3.0
112417,41,Sim,12500.0,4166.0,7.0,2.0
112418,41,Sim,4700.0,1175.0,4.0,2.0
112419,41,Nao,1638.0,546.0,3.0,2.0
112420,41,Sim,1200.0,600.0,3.0,1.0
112421,41,Sim,5700.0,1425.0,4.0,1.0
112422,41,,,,,
112423,41,,,,,
112424,41,Sim,2000.0,2000.0,5.0,1.0
112425,41,,,,,
112426,41,Nao,1240.0,620.0,3.0,1.0
112427,41,Sim,10300.0,5150.0,7.0,2.0
112428,41,Nao,788.0,788.0,3.0,2.0
112429,41,Sim,5500.0,2750.0,6.0,2.0
112430,41,Sim,6600.0,3300.0,6.0,4.0
112431,41,Sim,12788.0,4262.0,7.0,5.0
112432,41,Nao,6700.0,3350.0,6.0,2.0
112433,41,Sim,1840.0,613.0,3.0,4.0
112434,41,Nao,4300.0,1433.0,4.0,2.0
112435,41,Sim,5132.0,1283.0,4.0,2.0
112436,41,Sim,6500.0,1625.0,5.0,3.0
112437,41,Sim,11000.0,5500.0,7.0,4.0
112438,41,Sim,1500.0,750.0,3.0,1.0
112439,41,Sim,3500.0,875.0,4.0,1.0
112440,41,Nao,1692.0,846.0,4.0,1.0
112441,41,Sim,2200.0,550.0,3.0,2.0
112442,41,Sim,5000.0,1250.0,4.0,3.0
112443,41,Nao,1576.0,788.0,3.0,2.0
112444,41,Sim,2500.0,2500.0,6.0,1.0
112445,41,Sim,2000.0,666.0,3.0,1.0
112446,41,Sim,2788.0,557.0,3.0,3.0
112447,41,Sim,980.0,980.0,4.0,2.0
112448,41,Sim,3000.0,3000.0,6.0,2.0
112449,41,Sim,1500.0,1500.0,4.0,1.0
112450,41,Sim,58635.0,14658.0,7.0,3.0
112451,41,Sim,20000.0,6666.0,7.0,3.0
112452,41,Sim,6138.0,1534.0,4.0,5.0
112453,41,Sim,9288.0,1857.0,5.0,3.0
112454,41,Nao,3088.0,1544.0,4.0,1.0
112455,41,Sim,10588.0,3529.0,6.0,5.0
112456,41,Sim,2300.0,575.0,3.0,3.0
112457,41,Sim,1000.0,500.0,3.0,1.0
112458,41,Sim,2530.0,1265.0,4.0,2.0
112459,41,,,,,
112460,41,,,,,
112461,41,Sim,600.0,300.0,2.0,1.0
112462,41,,,,,
112463,41,,,,,
112464,41,Sim,2288.0,762.0,3.0,1.0
112465,41,Sim,1100.0,550.0,3.0,1.0
112466,41,Nao,2000.0,1000.0,4.0,1.0
112467,41,Nao,1576.0,1576.0,4.0,1.0
112468,41,Sim,2600.0,866.0,4.0,1.0
112469,41,Sim,6000.0,2000.0,5.0,2.0
112470,41,Sim,2888.0,722.0,3.0,2.0
112471,41,Sim,1000.0,1000.0,4.0,2.0
112472,41,Sim,2700.0,675.0,3.0,2.0
112473,41,Sim,5000.0,5000.0,7.0,2.0
112474,41,Sim,4100.0,683.0,3.0,1.0
112475,41,Sim,5500.0,1833.0,5.0,2.0
112476,41,Sim,11500.0,3833.0,6.0,2.0
112477,41,Sim,900.0,450.0,3.0,1.0
112478,41,,,,,
112479,41,Sim,5300.0,1325.0,4.0,3.0
112480,41,Sim,788.0,788.0,3.0,2.0
112481,41,Nao,300.0,300.0,2.0,1.0
112482,41,Sim,1300.0,650.0,3.0,2.0
112483,41,Sim,1800.0,450.0,3.0,2.0
112484,41,Sim,1300.0,1300.0,4.0,1.0
112485,41,Sim,0.0,0.0,0.0,4.0
112486,41,Sim,3376.0,1688.0,5.0,3.0
112487,41,Sim,1750.0,583.0,3.0,1.0
112488,41,Sim,4100.0,1366.0,4.0,2.0
112489,41,Sim,1000.0,1000.0,4.0,1.0
112490,41,Sim,6000.0,2000.0,5.0,2.0
112491,41,Sim,3260.0,1086.0,4.0,3.0
112492,41,,,,,
112493,41,,,,,
112494,41,Nao,1600.0,800.0,4.0,
112495,41,Sim,9300.0,2325.0,5.0,2.0
112496,41,Sim,523.0,130.0,1.0,2.0
112497,41,Nao,788.0,788.0,3.0,1.0
112498,41,Sim,2550.0,850.0,4.0,1.0
112499,41,Sim,4000.0,1333.0,4.0,2.0
112500,41,Sim,789.0,789.0,4.0,1.0
112501,41,Sim,7500.0,2500.0,6.0,3.0
112502,41,Sim,2800.0,700.0,3.0,1.0
112503,41,Sim,2800.0,933.0,4.0,1.0
112504,41,Sim,2876.0,575.0,3.0,2.0
112505,41,Sim,4576.0,1144.0,4.0,2.0
112506,41,,,,,
112507,41,Sim,4700.0,1566.0,4.0,2.0
112508,41,Sim,11500.0,5750.0,7.0,3.0
112509,41,Sim,4988.0,1662.0,5.0,1.0
112510,41,Sim,5588.0,1862.0,5.0,1.0
112511,41,Sim,8426.0,4213.0,7.0,2.0
112512,41,Sim,6788.0,2262.0,5.0,1.0
112513,41,Sim,3200.0,1600.0,5.0,3.0
112514,41,,,,,
112515,41,,,,,
112516,41,Sim,3788.0,1262.0,4.0,2.0
112517,41,,,,,
112518,41,Sim,3400.0,1133.0,4.0,1.0
112519,41,Sim,4500.0,1125.0,4.0,2.0
112520,41,Sim,4500.0,1125.0,4.0,2.0
112521,41,,,,,
112522,41,,,,,
112523,41,,,,,
112524,41,,,,,
112525,41,Sim,1000.0,500.0,3.0,2.0
112526,41,,,,,
112527,41,Nao,4100.0,2050.0,5.0,1.0
112528,41,Sim,7000.0,1400.0,4.0,2.0
112529,41,Sim,6361.0,1590.0,5.0,2.0
112531,41,Sim,1780.0,356.0,2.0,4.0
112532,41,Nao,1600.0,800.0,4.0,2.0
112533,41,Sim,8000.0,4000.0,7.0,2.0
112534,41,Sim,7500.0,3750.0,6.0,1.0
112535,41,Sim,3064.0,766.0,3.0,1.0
112536,41,,,,,
112537,41,Sim,2288.0,762.0,3.0,3.0
112538,41,Nao,788.0,788.0,3.0,1.0
112539,41,Sim,2000.0,2000.0,5.0,1.0
112540,41,,,,,
112541,41,,,,,
112542,41,Sim,16000.0,3200.0,6.0,3.0
112543,41,Sim,2650.0,1325.0,4.0,2.0
112544,41,Sim,6000.0,1500.0,4.0,2.0
112545,41,Sim,18000.0,18000.0,7.0,2.0
112546,41,Sim,11000.0,5500.0,7.0,1.0
112547,41,,,,,
112548,41,,,,,
112549,41,Sim,6000.0,3000.0,6.0,1.0
112550,41,Sim,3000.0,750.0,3.0,2.0
112551,41,Sim,6000.0,2000.0,5.0,3.0
112552,41,,,,,
112553,41,Sim,2700.0,900.0,4.0,2.0
112554,41,Sim,5000.0,2500.0,6.0,1.0
112555,41,,,,,
112556,41,Sim,7000.0,3500.0,6.0,2.0
112557,41,Sim,7000.0,7000.0,7.0,2.0
112558,41,Sim,3000.0,1000.0,4.0,2.0
112559,41,,,,,
112560,41,Sim,14300.0,3575.0,6.0,3.0
112561,41,Sim,2000.0,666.0,3.0,2.0
112562,41,Sim,2500.0,2500.0,6.0,2.0
112563,41,,,,,
112564,41,,,,,
112565,41,Sim,60000.0,15000.0,7.0,4.0
112566,41,Sim,20000.0,6666.0,7.0,4.0
112567,41,Sim,24000.0,12000.0,7.0,1.0
112568,41,Sim,30000.0,15000.0,7.0,2.0
112569,41,Sim,7200.0,1200.0,4.0,3.0
112570,41,Sim,21500.0,10750.0,7.0,2.0
112571,41,,,,,
112572,41,Sim,6000.0,1500.0,4.0,1.0
112573,41,Nao,4000.0,4000.0,7.0,2.0
112574,41,Sim,3188.0,1062.0,4.0,2.0
112575,41,Sim,4000.0,1333.0,4.0,3.0
112576,41,Sim,6200.0,1550.0,4.0,2.0
112577,41,Sim,10000.0,3333.0,6.0,2.0
112578,41,Sim,2400.0,800.0,4.0,3.0
112579,41,,,,,
112580,41,,,,,
112581,41,Sim,1500.0,750.0,3.0,2.0
112582,41,Sim,2288.0,572.0,3.0,1.0
112583,41,Sim,5000.0,1250.0,4.0,1.0
112584,41,Sim,13280.0,6640.0,7.0,2.0
112585,41,Sim,5200.0,2600.0,6.0,5.0
112586,41,Sim,17000.0,8500.0,7.0,3.0
112587,41,Sim,11200.0,2800.0,6.0,2.0
112589,41,,,,,
112590,41,,,,,
112591,41,Sim,5000.0,1250.0,4.0,2.0
112592,41,,,,,
112593,41,,,,,
112594,41,Sim,4500.0,1500.0,4.0,3.0
112595,41,,,,,
112596,41,Sim,10000.0,2500.0,6.0,2.0
112597,41,Sim,2500.0,2500.0,6.0,1.0
112598,41,Sim,5200.0,1733.0,5.0,2.0
112599,41,Sim,2700.0,900.0,4.0,2.0
112600,41,Sim,8000.0,2666.0,6.0,2.0
112601,41,Sim,4500.0,900.0,4.0,2.0
112602,41,Nao,2700.0,1350.0,4.0,2.0
112603,41,Nao,1000.0,1000.0,4.0,1.0
112604,41,Sim,15000.0,3750.0,6.0,4.0
112605,41,Nao,1800.0,450.0,3.0,1.0
112606,41,Sim,2500.0,1250.0,4.0,1.0
112607,41,Sim,5000.0,1666.0,5.0,3.0
112608,41,Sim,6500.0,6500.0,7.0,3.0
112609,41,Sim,10350.0,1725.0,5.0,4.0
112610,41,,,,,
112611,41,Sim,3800.0,950.0,4.0,2.0
112612,41,Sim,3900.0,1950.0,5.0,2.0
112613,41,Sim,3150.0,1050.0,4.0,1.0
112614,41,Sim,11200.0,2800.0,6.0,6.0
112615,41,,,,,
112616,41,Sim,1900.0,633.0,3.0,1.0
112617,41,Sim,4152.0,1384.0,4.0,1.0
112618,41,,,,,
112619,41,,,,,
112620,41,Nao,1788.0,447.0,3.0,2.0
112621,41,,,,,
112622,41,,,,,
112623,41,,,,,
112624,41,,,,,
112625,41,Sim,2000.0,1000.0,4.0,2.0
112626,41,,,,,
112627,41,,,,,
112628,41,Sim,4000.0,2000.0,5.0,1.0
112629,41,Sim,15000.0,5000.0,7.0,4.0
112630,41,Nao,1576.0,788.0,3.0,1.0
112631,41,Sim,20000.0,5000.0,7.0,3.0
112632,41,Sim,10000.0,3333.0,6.0,4.0
112633,41,Sim,1500.0,1500.0,4.0,1.0
112634,41,Sim,10000.0,10000.0,7.0,1.0
112635,41,Nao,2000.0,2000.0,5.0,2.0
112636,41,,,,,
112637,41,Sim,2400.0,1200.0,4.0,2.0
112638,41,Sim,1390.0,695.0,3.0,2.0
112639,41,Sim,3500.0,3500.0,6.0,1.0
112640,41,Nao,1300.0,1300.0,4.0,1.0
112641,41,Nao,6000.0,2000.0,5.0,3.0
112642,41,Sim,4200.0,1050.0,4.0,2.0
112643,41,Sim,5800.0,1450.0,4.0,1.0
112644,41,Sim,7700.0,3850.0,6.0,1.0
112645,41,Sim,10100.0,3366.0,6.0,4.0
112646,41,Sim,13488.0,6744.0,7.0,3.0
112647,41,Sim,10500.0,3500.0,6.0,3.0
112648,41,Sim,0.0,0.0,0.0,2.0
112649,41,Sim,10000.0,5000.0,7.0,2.0
112650,41,Sim,4200.0,2100.0,5.0,2.0
112651,41,Sim,1500.0,1500.0,4.0,1.0
112652,41,Sim,788.0,788.0,3.0,1.0
112653,41,Sim,25500.0,8500.0,7.0,4.0
112654,41,Sim,8788.0,4394.0,7.0,3.0
112655,41,Sim,17300.0,5766.0,7.0,4.0
112656,41,Sim,17500.0,5833.0,7.0,3.0
112657,41,,,,,
112658,41,Sim,5500.0,2750.0,6.0,2.0
112659,41,Nao,2788.0,1394.0,4.0,1.0
112660,41,Sim,15000.0,5000.0,7.0,3.0
112661,41,Sim,4500.0,1500.0,4.0,2.0
112662,41,Sim,12000.0,4000.0,7.0,2.0
112663,41,Nao,2976.0,992.0,4.0,4.0
112664,41,Nao,2788.0,929.0,4.0,2.0
112665,41,Sim,3900.0,1300.0,4.0,2.0
112666,41,,,,,
112667,41,Sim,15000.0,5000.0,7.0,4.0
112668,41,Nao,1230.0,1230.0,4.0,1.0
112669,41,Sim,4888.0,977.0,4.0,3.0
112670,41,Sim,3800.0,950.0,4.0,2.0
112671,41,Sim,2800.0,1400.0,4.0,4.0
112672,41,Sim,4000.0,4000.0,7.0,2.0
112673,41,,,,,
112674,41,Sim,4200.0,2100.0,5.0,2.0
112675,41,Sim,5400.0,1350.0,4.0,4.0
112676,41,Sim,3000.0,428.0,3.0,4.0
112677,41,Sim,5500.0,2750.0,6.0,2.0
112678,41,Nao,5788.0,5788.0,7.0,2.0
112679,41,Nao,5200.0,5200.0,7.0,1.0
112680,41,Sim,1500.0,1500.0,4.0,3.0
112681,41,,,,,
112682,41,Sim,8000.0,8000.0,7.0,1.0
112683,41,Sim,7000.0,3500.0,6.0,2.0
112684,41,Sim,5000.0,2500.0,6.0,2.0
112685,41,Sim,5950.0,1983.0,5.0,1.0
112686,41,,,,,
112687,41,Sim,2800.0,933.0,4.0,3.0
112688,41,Sim,1800.0,600.0,3.0,1.0
112689,41,Sim,5400.0,1800.0,5.0,2.0
112690,41,Sim,5000.0,1666.0,5.0,2.0
112691,41,Sim,9000.0,3000.0,6.0,3.0
112692,41,,,,,
112693,41,Sim,2976.0,992.0,4.0,3.0
112694,41,Sim,2300.0,1150.0,4.0,2.0
112695,41,Nao,3500.0,3500.0,6.0,3.0
112696,41,Sim,2500.0,1250.0,4.0,1.0
112697,41,,,,,
112698,41,,,,,
112699,41,Sim,4800.0,2400.0,6.0,2.0
112700,41,Sim,1350.0,450.0,3.0,1.0
112701,41,,,,,
112702,41,Sim,5500.0,1833.0,5.0,4.0
112703,41,Sim,4400.0,1466.0,4.0,1.0
112704,41,Sim,11000.0,3666.0,6.0,1.0
112705,41,Sim,5500.0,1833.0,5.0,2.0
112706,41,Sim,7000.0,1750.0,5.0,3.0
112707,41,Sim,4500.0,2250.0,5.0,2.0
112708,41,Sim,5700.0,1140.0,4.0,3.0
112709,41,,,,,
112710,41,Sim,1200.0,600.0,3.0,2.0
112711,41,Sim,6500.0,3250.0,6.0,2.0
112712,41,Sim,4000.0,2000.0,5.0,2.0
112713,41,Sim,5000.0,2500.0,6.0,2.0
112714,41,Sim,9000.0,4500.0,7.0,1.0
112715,41,Nao,1200.0,600.0,3.0,2.0
112716,41,Sim,8600.0,2150.0,5.0,1.0
112717,41,Sim,13500.0,2700.0,6.0,4.0
112718,41,Sim,4800.0,1200.0,4.0,2.0
112719,41,,,,,
112720,41,Sim,4000.0,1333.0,4.0,2.0
112721,41,Sim,1400.0,700.0,3.0,1.0
112722,41,Sim,3000.0,3000.0,6.0,2.0
112723,41,Sim,1200.0,240.0,2.0,1.0
112724,41,Sim,9000.0,3000.0,6.0,3.0
112725,41,,,,,
112726,41,Sim,9700.0,3233.0,6.0,2.0
112727,41,Sim,3000.0,1500.0,4.0,2.0
112728,41,Nao,2500.0,1250.0,4.0,2.0
112729,41,,,,,
112730,41,Sim,7000.0,2333.0,5.0,2.0
112731,41,Sim,7000.0,3500.0,6.0,2.0
112732,41,,,,,
112733,41,Sim,7000.0,3500.0,6.0,3.0
112734,41,Sim,5500.0,2750.0,6.0,2.0
112735,41,,,,,
112736,41,Sim,7500.0,2500.0,6.0,2.0
112737,41,Sim,5500.0,2750.0,6.0,2.0
112738,41,Sim,0.0,0.0,0.0,3.0
112739,41,Sim,3700.0,1850.0,5.0,2.0
112740,41,Sim,3500.0,1166.0,4.0,2.0
112741,41,,,,,
112742,41,,,,,
112743,41,Nao,1988.0,994.0,4.0,3.0
112744,41,,,,,
112745,41,Sim,5000.0,2500.0,6.0,2.0
112746,41,Sim,2500.0,1250.0,4.0,2.0
112747,41,Sim,2500.0,833.0,4.0,2.0
112748,41,Sim,1600.0,800.0,4.0,2.0
112749,41,Nao,3400.0,3400.0,6.0,2.0
112750,41,Sim,800.0,800.0,4.0,2.0
112751,41,,,,,
112752,41,Sim,4000.0,1000.0,4.0,2.0
112753,41,Sim,3000.0,3000.0,6.0,2.0
112754,41,Sim,3680.0,3680.0,6.0,2.0
112755,41,,,,,
112756,41,Nao,2400.0,1200.0,4.0,2.0
112758,41,Sim,7700.0,1100.0,4.0,2.0
112759,41,,,,,
112760,41,Nao,1600.0,1600.0,5.0,2.0
112761,41,Sim,1400.0,700.0,3.0,2.0
112762,41,Nao,1600.0,1600.0,5.0,
112763,41,Nao,4000.0,1333.0,4.0,2.0
112764,41,,2900.0,580.0,3.0,
112765,41,Sim,1500.0,300.0,2.0,2.0
112766,41,Sim,5000.0,2500.0,6.0,2.0
112767,41,Sim,800.0,266.0,2.0,3.0
112768,41,Nao,2288.0,1144.0,4.0,3.0
112769,41,Nao,412.0,206.0,2.0,1.0
112770,41,Sim,2000.0,666.0,3.0,1.0
112771,41,Sim,3700.0,1233.0,4.0,2.0
112772,41,Sim,2700.0,900.0,4.0,2.0
112773,41,Sim,2500.0,1250.0,4.0,5.0
112774,41,Nao,1950.0,975.0,4.0,2.0
112775,41,,2400.0,1200.0,4.0,
112776,41,,,,,
112777,41,,2000.0,1000.0,4.0,
112778,41,Sim,9500.0,3166.0,6.0,3.0
112779,41,,,,,
112780,41,Sim,4000.0,2000.0,5.0,3.0
112781,41,,,,,
112782,41,,,,,
112783,41,Sim,1600.0,1600.0,5.0,2.0
112784,41,Nao,1750.0,875.0,4.0,1.0
112785,41,,,,,
112786,41,Nao,2800.0,2800.0,6.0,2.0
112787,41,Nao,1000.0,500.0,3.0,2.0
112788,41,Sim,2100.0,525.0,3.0,3.0
112789,41,,,,,
112790,41,Sim,3496.0,1165.0,4.0,2.0
112791,41,Sim,3550.0,1775.0,5.0,1.0
112792,41,,,,,
112793,41,Sim,2000.0,2000.0,5.0,1.0
112794,41,,2500.0,625.0,3.0,
112795,41,,,,,
112796,41,,1900.0,633.0,3.0,
112798,41,Nao,1576.0,788.0,3.0,1.0
112799,41,Sim,5000.0,1250.0,4.0,5.0
112800,41,Sim,16500.0,4125.0,7.0,4.0
112801,41,Sim,1200.0,600.0,3.0,1.0
112802,41,Sim,9500.0,2375.0,6.0,4.0
112804,41,Sim,2500.0,2500.0,6.0,4.0
112805,41,Sim,789.0,789.0,4.0,2.0
112806,41,Nao,5100.0,1020.0,4.0,3.0
112807,41,Sim,3088.0,3088.0,6.0,2.0
112808,41,Sim,5600.0,2800.0,6.0,1.0
112809,41,,,,,
112810,41,Sim,7000.0,3500.0,6.0,1.0
112811,41,Sim,3500.0,3500.0,6.0,2.0
112812,41,,,,,
112813,41,Sim,2220.0,1110.0,4.0,2.0
112814,41,Sim,18000.0,3600.0,6.0,4.0
112815,41,Sim,9000.0,2250.0,5.0,3.0
112816,41,Nao,788.0,788.0,3.0,2.0
112817,41,Nao,4870.0,695.0,3.0,2.0
112818,41,Sim,40000.0,20000.0,7.0,3.0
112819,41,,,,,
112820,41,Sim,4368.0,2184.0,5.0,2.0
112821,41,Sim,3000.0,1500.0,4.0,2.0
112822,41,Sim,788.0,394.0,2.0,2.0
112823,41,,,,,
112824,41,,,,,
112825,41,Nao,3700.0,1233.0,4.0,2.0
112826,41,Nao,2400.0,800.0,4.0,1.0
112827,41,Nao,1500.0,1500.0,4.0,1.0
112828,41,Nao,1400.0,1400.0,4.0,1.0
112829,41,,,,,
112830,41,Sim,4700.0,1566.0,4.0,2.0
112831,41,Nao,1390.0,695.0,3.0,1.0
112832,41,Sim,900.0,300.0,2.0,1.0
112833,41,Sim,6200.0,2066.0,5.0,2.0
112834,41,,,,,
112835,41,Sim,3600.0,900.0,4.0,2.0
112836,41,Sim,1600.0,266.0,2.0,2.0
112837,41,Sim,2500.0,833.0,4.0,2.0
112838,41,Nao,2000.0,1000.0,4.0,1.0
112839,41,Sim,2100.0,1050.0,4.0,1.0
112840,41,,,,,
112841,41,Nao,3000.0,3000.0,6.0,2.0
112842,41,Sim,7500.0,2500.0,6.0,2.0
112843,41,Sim,7700.0,1540.0,4.0,3.0
112844,41,,,,,
112845,41,Sim,6000.0,3000.0,6.0,1.0
112846,41,Sim,9000.0,1500.0,4.0,3.0
112847,41,Sim,3000.0,1000.0,4.0,2.0
112848,41,,,,,
112849,41,Sim,8400.0,4200.0,7.0,3.0
112850,41,Sim,4500.0,2250.0,5.0,2.0
112851,41,Sim,5000.0,1250.0,4.0,3.0
112852,41,Sim,2500.0,2500.0,6.0,1.0
112853,41,,,,,
112854,41,Sim,2000.0,666.0,3.0,2.0
112855,41,,,,,
112856,41,Sim,21000.0,7000.0,7.0,5.0
112857,41,Nao,788.0,788.0,3.0,2.0
112858,41,,,,,
112859,41,Sim,2288.0,2288.0,5.0,2.0
112860,41,,,,,
112861,41,,,,,
112862,41,Sim,1000.0,1000.0,4.0,1.0
112863,41,Nao,350.0,175.0,1.0,1.0
112864,41,Nao,2600.0,1300.0,4.0,3.0
112865,41,Sim,14200.0,7100.0,7.0,3.0
112866,41,Sim,31000.0,10333.0,7.0,4.0
112867,41,Sim,3848.0,769.0,3.0,4.0
112868,41,Nao,800.0,400.0,3.0,1.0
112869,41,Nao,720.0,720.0,3.0,2.0
112870,41,,,,,
112871,41,Sim,3500.0,875.0,4.0,4.0
112872,41,Sim,2800.0,2800.0,6.0,3.0
112873,41,,,,,
112874,41,Sim,4400.0,1100.0,4.0,2.0
112875,41,Nao,1400.0,1400.0,4.0,1.0
112876,41,Sim,9000.0,3000.0,6.0,4.0
112877,41,Sim,2200.0,2200.0,5.0,1.0
112878,41,Sim,2100.0,1050.0,4.0,2.0
112879,41,Sim,2750.0,916.0,4.0,3.0
112880,41,Sim,6416.0,3208.0,6.0,2.0
112881,41,,3100.0,344.0,2.0,
112882,41,Sim,788.0,788.0,3.0,2.0
112883,41,Sim,2788.0,1394.0,4.0,1.0
112884,41,Sim,5700.0,1140.0,4.0,1.0
112885,41,Sim,4668.0,933.0,4.0,1.0
112886,41,Nao,3000.0,1500.0,4.0,1.0
112887,41,Sim,1988.0,994.0,4.0,2.0
112888,41,Nao,1576.0,788.0,3.0,2.0
112889,41,Sim,2671.0,1335.0,4.0,2.0
112890,41,Sim,6000.0,2000.0,5.0,3.0
112891,41,Sim,5800.0,1933.0,5.0,4.0
112892,41,Nao,2200.0,2200.0,5.0,2.0
112893,41,Sim,26000.0,8666.0,7.0,5.0
112894,41,Nao,4000.0,2000.0,5.0,2.0
112895,41,Nao,788.0,788.0,3.0,1.0
112896,41,,,,,
112897,41,Sim,10000.0,2500.0,6.0,3.0
112898,41,,,,,
112899,41,,,,,
112900,41,Sim,4000.0,2000.0,5.0,2.0
112901,41,Sim,1576.0,525.0,3.0,1.0
112902,41,Nao,1900.0,950.0,4.0,4.0
112903,41,Nao,788.0,788.0,3.0,3.0
112904,41,Sim,4000.0,1333.0,4.0,2.0
112905,41,Nao,2776.0,1388.0,4.0,2.0
112906,41,Sim,2500.0,2500.0,6.0,3.0
112907,41,Sim,5200.0,1733.0,5.0,3.0
112908,41,Sim,17000.0,8500.0,7.0,2.0
112909,41,Sim,3900.0,1300.0,4.0,3.0
112910,41,Sim,2300.0,2300.0,5.0,1.0
112911,41,,,,,
112912,41,,,,,
112913,41,Sim,2000.0,2000.0,5.0,3.0
112914,41,,,,,
112915,41,,,,,
112916,41,Sim,2787.0,929.0,4.0,3.0
112917,41,,,,,
112918,41,Sim,7500.0,2500.0,6.0,2.0
112919,41,Sim,4200.0,2100.0,5.0,
112920,41,Sim,6000.0,3000.0,6.0,1.0
112921,41,Sim,3400.0,1133.0,4.0,3.0
112922,41,Sim,9000.0,4500.0,7.0,1.0
112923,41,,,,,
112924,41,,,,,
112925,41,,,,,
112926,41,Sim,8500.0,4250.0,7.0,2.0
112927,41,Sim,5500.0,1833.0,5.0,2.0
112928,41,Nao,3300.0,1100.0,4.0,2.0
112929,41,Nao,1300.0,433.0,3.0,1.0
112930,41,Nao,1300.0,325.0,2.0,1.0
112931,41,Sim,2000.0,666.0,3.0,1.0
112932,41,Nao,2680.0,670.0,3.0,3.0
112933,41,Nao,1500.0,1500.0,4.0,1.0
112935,41,Nao,1200.0,1200.0,4.0,1.0
112936,41,Sim,2802.0,560.0,3.0,1.0
112938,41,Nao,1158.0,579.0,3.0,1.0
112939,41,,,,,
112940,41,Sim,4900.0,2450.0,6.0,2.0
112941,41,Nao,2150.0,430.0,3.0,2.0
112942,41,Sim,2800.0,2800.0,6.0,1.0
112943,41,Nao,2938.0,1469.0,4.0,1.0
112944,41,Sim,4300.0,1075.0,4.0,3.0
112946,41,Sim,7000.0,1750.0,5.0,2.0
112947,41,Sim,7600.0,1266.0,4.0,2.0
112948,41,Sim,5580.0,1395.0,4.0,1.0
112949,41,Nao,1100.0,550.0,3.0,3.0
112950,41,Sim,2050.0,683.0,3.0,1.0
112951,41,Nao,2200.0,733.0,3.0,2.0
112952,41,Nao,1576.0,788.0,3.0,1.0
112953,41,Sim,4200.0,4200.0,7.0,2.0
112954,41,Nao,2180.0,1090.0,4.0,2.0
112955,41,Sim,12300.0,3075.0,6.0,4.0
112956,41,Nao,1300.0,650.0,3.0,1.0
112957,41,Sim,1630.0,543.0,3.0,3.0
112958,41,Nao,1100.0,1100.0,4.0,1.0
112959,41,Sim,3888.0,1296.0,4.0,1.0
112960,41,Sim,7200.0,1440.0,4.0,4.0
112961,41,,,,,
112962,41,Nao,1700.0,566.0,3.0,2.0
112963,41,,,,,
112964,41,Sim,4000.0,4000.0,7.0,1.0
112965,41,Sim,6000.0,2000.0,5.0,3.0
112966,41,Sim,1667.0,555.0,3.0,4.0
112967,41,Sim,13000.0,6500.0,7.0,2.0
112968,41,Nao,1576.0,788.0,3.0,3.0
112969,41,Nao,5300.0,5300.0,7.0,3.0
112970,41,,,,,
112971,41,Sim,15000.0,7500.0,7.0,3.0
112972,41,Sim,12500.0,12500.0,7.0,3.0
112973,41,Sim,3000.0,1000.0,4.0,3.0
112974,41,Sim,3000.0,750.0,3.0,3.0
112975,41,Nao,3000.0,3000.0,6.0,1.0
112976,41,Sim,5000.0,1666.0,5.0,4.0
112977,41,Sim,2500.0,2500.0,6.0,1.0
112978,41,Nao,2040.0,2040.0,5.0,1.0
112979,41,Sim,4500.0,1125.0,4.0,2.0
112980,41,Sim,3000.0,500.0,3.0,2.0
112981,41,Sim,1000.0,1000.0,4.0,1.0
112982,41,Nao,3700.0,925.0,4.0,3.0
112983,41,Nao,1350.0,225.0,2.0,1.0
112984,41,Sim,1988.0,397.0,3.0,2.0
112985,41,Sim,3650.0,3650.0,6.0,2.0
112986,41,Sim,5650.0,1883.0,5.0,2.0
112987,41,Sim,5200.0,1300.0,4.0,3.0
112988,41,Sim,2800.0,933.0,4.0,1.0
112989,41,Sim,3800.0,1266.0,4.0,2.0
112990,41,Sim,6764.0,1352.0,4.0,2.0
112991,41,Sim,3100.0,1033.0,4.0,2.0
112992,41,Nao,788.0,788.0,3.0,1.0
112993,41,Sim,6700.0,1340.0,4.0,2.0
112994,41,,,,,
112995,41,Sim,3500.0,875.0,4.0,2.0
112996,41,Sim,23000.0,7666.0,7.0,3.0
112997,41,Sim,1400.0,466.0,3.0,3.0
112999,41,Nao,1138.0,569.0,3.0,3.0
113000,41,Sim,3000.0,750.0,3.0,1.0
113001,41,Sim,8800.0,2200.0,5.0,3.0
113002,41,Sim,3288.0,822.0,4.0,2.0
113003,41,Nao,1576.0,1576.0,4.0,2.0
113004,41,Sim,1188.0,594.0,3.0,1.0
113005,41,Nao,7000.0,2333.0,5.0,4.0
113006,41,Sim,3800.0,1266.0,4.0,2.0
113007,41,Sim,1000.0,1000.0,4.0,1.0
113008,41,Sim,3800.0,1266.0,4.0,2.0
113009,41,,,,,
113010,41,Sim,788.0,197.0,1.0,2.0
113011,41,Sim,2000.0,500.0,3.0,2.0
